,GeoFips,GeoName,county,state_id,Year,Population,Personal Income,GDP Per Capita,IsChampion,IsNBA,GDP Per Capita Growth,Population Growth,Personal Income Growth,Percent pop diff from dataset mean,Percent gdp diff from dataset mean,Percent personal income diff from dataset mean,Percent pop diff from nba mean,Percent gdp diff from nba mean,Percent personal income diff from nba mean
69,48215,"Hidalgo, TX",Hidalgo,TX,2020,872806,27327410,31310,FALSE,FALSE,0.114988782,0.009565825,0.125648488,0.542885529,0.514889029,0.282833776,,,
453,48215,"Hidalgo, TX",Hidalgo,TX,2019,864536,24277037,28081,FALSE,FALSE,0.046900048,0.00713293,0.054380628,0.537741587,0.461788529,0.251262964,,,
377,48215,"Hidalgo, TX",Hidalgo,TX,2018,858413,23024927,26823,FALSE,FALSE,0.039892998,0.006701075,0.04683036,0.53393308,0.441100876,0.238303851,,,
301,48215,"Hidalgo, TX",Hidalgo,TX,2017,852699,21994898,25794,FALSE,FALSE,0.019243688,0.007882699,0.027287776,0.530378971,0.4241791,0.227643236,,,
600,48215,"Hidalgo, TX",Hidalgo,TX,2016,846030,21410649,25307,FALSE,FALSE,0.006923169,0.010402236,0.017408902,0.526230851,0.416170446,0.221596364,,,
526,48215,"Hidalgo, TX",Hidalgo,TX,2015,837320,21044291,25133,FALSE,FALSE,0.023288954,0.011331766,0.034870534,0.520813229,0.413309038,0.217804625,,,
743,48215,"Hidalgo, TX",Hidalgo,TX,2014,827938,20335192,24561,FALSE,FALSE,0,0,0,0.514977623,0.403902569,0.210465578,,,
174,12057,"Hillsborough, FL",Hillsborough,FL,2022,1513301,90064452,59515,FALSE,FALSE,0.027804162,0.019432047,0.04778545,0.941273564,0.978716722,0.932150871,,,
97,12057,"Hillsborough, FL",Hillsborough,FL,2021,1484455,85956960,57905,FALSE,FALSE,0.089586783,0.012478174,0.103186777,0.923331346,0.952240474,0.889639068,,,
20,12057,"Hillsborough, FL",Hillsborough,FL,2020,1466160,77916960,53144,FALSE,FALSE,0.071883824,0.013826223,0.086685352,0.911951852,0.873946425,0.806426515,,,
405,12057,"Hillsborough, FL",Hillsborough,FL,2019,1446165,71701491,49580,FALSE,FALSE,0.051314673,0.012258409,0.064200785,0.899514957,0.815336891,0.742097529,,,
329,12057,"Hillsborough, FL",Hillsborough,FL,2018,1428652,67375905,47160,FALSE,FALSE,0.04161145,0.016182505,0.058477625,0.888621867,0.775540294,0.697328492,,,
253,12057,"Hillsborough, FL",Hillsborough,FL,2017,1405901,63653594,45276,FALSE,FALSE,0.041450062,0.019787889,0.062052357,0.87447074,0.74455815,0.658803243,,,
554,12057,"Hillsborough, FL",Hillsborough,FL,2016,1378621,59934516,43474,FALSE,FALSE,0.00802263,0.022212352,0.030409152,0.857502574,0.714924486,0.620311455,,,
481,12057,"Hillsborough, FL",Hillsborough,FL,2015,1348664,58165745,43128,FALSE,FALSE,0.033600153,0.021643172,0.055982322,0.838869313,0.709234559,0.602004994,,,
698,12057,"Hillsborough, FL",Hillsborough,FL,2014,1320093,55082120,41726,FALSE,FALSE,0.031749172,0.019379983,0.051730349,0.821098145,0.686178845,0.57009003,,,
628,12057,"Hillsborough, FL",Hillsborough,FL,2013,1294996,52372854,40442,FALSE,FALSE,-0.027719678,0.016944947,-0.011235132,0.805487805,0.665063626,0.542049614,,,
771,12057,"Hillsborough, FL",Hillsborough,FL,2012,1273418,52967956,41595,FALSE,FALSE,0,0,0,0.792066284,0.684024566,0.548208813,,,
182,15003,"Honolulu, HI",Honolulu,HI,2022,995638,64652972,64936,FALSE,FALSE,0.011574471,-0.008992976,0.002476833,0.619287061,1.067864388,0.669146626,,,
104,15003,"Honolulu, HI",Honolulu,HI,2021,1004673,64493233,64193,FALSE,FALSE,0.065037413,-0.00753923,0.057011635,0.624906833,1.055645846,0.667493356,,,
27,15003,"Honolulu, HI",Honolulu,HI,2020,1012305,61014686,60273,FALSE,FALSE,0.061854762,-0.006359542,0.055093965,0.629653939,0.991181937,0.63149102,,,
412,15003,"Honolulu, HI",Honolulu,HI,2019,1018784,57828675,56762,FALSE,FALSE,0.038969121,-0.002789649,0.03607841,0.633683878,0.933443982,0.59851638,,,
336,15003,"Honolulu, HI",Honolulu,HI,2018,1021634,55814960,54633,FALSE,FALSE,0.016938741,-0.000993497,0.015935908,0.635456579,0.898432844,0.577674792,,,
260,15003,"Honolulu, HI",Honolulu,HI,2017,1022650,54939450,53723,FALSE,FALSE,0.037023453,-0.001159364,0.035816749,0.636088531,0.883468007,0.568613421,,,
561,15003,"Honolulu, HI",Honolulu,HI,2016,1023837,53039739,51805,FALSE,FALSE,0.029592972,0.0062557,0.036033011,0.636826846,0.851926738,0.548951754,,,
488,15003,"Honolulu, HI",Honolulu,HI,2015,1017472,51195028,50316,FALSE,FALSE,0.0322713,0.008714342,0.041261471,0.632867814,0.827440319,0.529859327,,,
705,15003,"Honolulu, HI",Honolulu,HI,2014,1008682,49166352,48743,FALSE,FALSE,0.042631016,0.00644869,0.049366978,0.627400432,0.801572531,0.508862896,,,
635,15003,"Honolulu, HI",Honolulu,HI,2013,1002219,46853344,46750,FALSE,FALSE,-0.003049496,0.013300454,0.010209111,0.623380445,0.768797896,0.484923679,,,
778,15003,"Honolulu, HI",Honolulu,HI,2012,989064,46379847,46893,FALSE,FALSE,0,0,0,0.615198032,0.771149513,0.48002307,,,
160,6029,"Kern, CA",Kern,CA,2022,916108,41098858,44862,FALSE,FALSE,-0.038348588,0.004117933,-0.03437663,0.569819383,0.737749972,0.425365784,,,
83,6029,"Kern, CA",Kern,CA,2021,912351,42561996,46651,FALSE,FALSE,0.048572713,0.007201146,0.056115411,0.567482528,0.767169853,0.440508999,,,
5,6029,"Kern, CA",Kern,CA,2020,905828,40300516,44490,FALSE,FALSE,0.132897049,-0.000689501,0.132134247,0.563425221,0.731632479,0.417103088,,,
390,6029,"Kern, CA",Kern,CA,2019,906453,35596941,39271,FALSE,FALSE,0.045637298,0.006817614,0.052755385,0.563813971,0.645806677,0.368421934,,,
314,6029,"Kern, CA",Kern,CA,2018,900315,33813117,37557,FALSE,FALSE,0.026877016,0.008022169,0.03511103,0.559996134,0.617620162,0.349959676,,,
238,6029,"Kern, CA",Kern,CA,2017,893150,32666174,36574,FALSE,FALSE,0.011225393,0.007977826,0.019284233,0.555539502,0.60145485,0.338089023,,,
539,6029,"Kern, CA",Kern,CA,2016,886081,32048150,36168,FALSE,FALSE,-0.009963867,0.006100773,-0.003909686,0.551142582,0.594778231,0.331692585,,,
466,6029,"Kern, CA",Kern,CA,2015,880708,32173940,36532,FALSE,FALSE,0.010175866,0.008624826,0.018886487,0.547800575,0.600764165,0.332994489,,,
683,6029,"Kern, CA",Kern,CA,2014,873177,31577551,36164,FALSE,FALSE,0.054313285,0.009151017,0.063949826,0.543116291,0.594712451,0.32682197,,,
613,6029,"Kern, CA",Kern,CA,2013,865259,29679549,34301,FALSE,FALSE,0.016898402,0.010666642,0.027770803,0.538191294,0.56407565,0.307177991,,,
756,6029,"Kern, CA",Kern,CA,2012,856127,28877595,33731,FALSE,FALSE,0,0,0,0.532511188,0.554702071,0.298877912,,,
229,53033,"King, WA",King,WA,2022,2266789,258004537,113819,FALSE,FALSE,0.024316711,0.006103315,0.030567908,1.409943271,1.871739202,2.670300529,,,
151,53033,"King, WA",King,WA,2021,2253038,250351806,111117,FALSE,FALSE,0.118192247,-0.009259072,0.10784279,1.401390145,1.82730515,2.591096141,,,
74,53033,"King, WA",King,WA,2020,2274094,225981347,99372,FALSE,FALSE,0.061439863,0.011277007,0.073415435,1.414486982,1.634160096,2.338866276,,,
458,53033,"King, WA",King,WA,2019,2248735,210525524,93620,FALSE,FALSE,0.066177727,0.009441115,0.076237274,1.398713679,1.539569176,2.178901289,,,
382,53033,"King, WA",King,WA,2018,2227703,195612556,87809,FALSE,FALSE,0.065811354,0.010610099,0.077125311,1.38563177,1.444008009,2.024554754,,,
306,53033,"King, WA",King,WA,2017,2204315,181606127,82387,FALSE,FALSE,0.0611685,0.017091994,0.079305501,1.371084428,1.354843898,1.879590734,,,
605,53033,"King, WA",King,WA,2016,2167272,168262023,77638,FALSE,FALSE,0.046193235,0.018994552,0.06605974,1.348043674,1.276747188,1.741481659,,,
531,53033,"King, WA",King,WA,2015,2126873,157835454,74210,FALSE,FALSE,0.048622985,0.019701503,0.069287453,1.322915487,1.220374157,1.633568546,,,
748,53033,"King, WA",King,WA,2014,2085780,147608067,70769,FALSE,FALSE,0.080112943,0.018612392,0.100219363,1.297355632,1.163787343,1.527716931,,,
675,53033,"King, WA",King,WA,2013,2047668,134162397,65520,FALSE,FALSE,0.008884714,0.017978587,0.027010844,1.273649959,1.077468195,1.388556666,,,
818,53033,"King, WA",King,WA,2012,2011504,130633866,64943,FALSE,FALSE,0,0,0,1.251155943,1.067979502,1.352037005,,,
202,36047,"Kings, NY",Kings,NY,2022,2590516,155826107,60153,FALSE,TRUE,-0.029805971,-0.017808625,-0.047088903,1.611301538,0.989208552,1.612772166,1.105112205,0.988613502,1.129706874
124,36047,"Kings, NY",Kings,NY,2021,2637486,163526385,62001,FALSE,TRUE,0.126655885,-0.029995101,0.092856042,1.640516888,1.019598681,1.692468658,1.125149572,1.018985349,1.185532289
47,36047,"Kings, NY",Kings,NY,2020,2719044,149632137,55031,FALSE,TRUE,0.074278687,-0.006062228,0.06775909,1.691245983,0.904977904,1.548665691,1.159942155,0.904433521,1.08480188
432,36047,"Kings, NY",Kings,NY,2019,2735628,140136608,51226,FALSE,TRUE,0.059570595,0.000175493,0.059770884,1.701561235,0.842405155,1.450388675,1.167016877,0.841898413,1.015961269
356,36047,"Kings, NY",Kings,NY,2018,2735148,132232929,48346,FALSE,TRUE,0.052555952,0.001570568,0.054212601,1.701262674,0.795043916,1.368587019,1.166812109,0.794565663,0.95866124
280,36047,"Kings, NY",Kings,NY,2017,2730859,125432886,45932,FALSE,TRUE,0.077229766,0.001766663,0.079123539,1.698594916,0.755345988,1.298207798,1.164982425,0.754891616,0.909362342
581,36047,"Kings, NY",Kings,NY,2016,2726043,116235891,42639,FALSE,TRUE,0.03714244,0.00683611,0.044242725,1.695599362,0.701193016,1.203020555,1.162927923,0.700771218,0.84268604
507,36047,"Kings, NY",Kings,NY,2015,2707534,111311181,41112,FALSE,TRUE,0.055696788,0.009876336,0.066119685,1.68408676,0.676081692,1.152050693,1.155031997,0.675675,0.806982917
724,36047,"Kings, NY",Kings,NY,2014,2681055,104407772,38943,FALSE,TRUE,0.038147793,0.012435978,0.051056546,1.667616816,0.640412758,1.080601652,1.143736075,0.640027523,0.756934637
653,36047,"Kings, NY",Kings,NY,2013,2648123,99336018,37512,FALSE,TRUE,0.016447636,0.014631005,0.031315006,1.647133105,0.616880143,1.028109911,1.129687309,0.616509063,0.720165475
796,36047,"Kings, NY",Kings,NY,2012,2609937,96319764,36905,FALSE,TRUE,0,0,0,1.623381404,0.606898104,0.996892224,1.113397189,0.606533029,0.698298261
175,12071,"Lee, FL",Lee,FL,2022,822453,52281287,63568,FALSE,FALSE,0,0,0,0.511565952,1.0453678,0.541101912,,,
161,6037,"Los Angeles, CA",Los Angeles,CA,2022,9721138,720740528,74142,FALSE,TRUE,0.01031546,-0.00924434,0.000963418,6.046550034,1.219255906,7.459534766,4.147030264,1.218522472,5.225218962
84,6037,"Los Angeles, CA",Los Angeles,CA,2021,9811842,720046822,73385,FALSE,TRUE,0.089072912,-0.018053417,0.069419629,6.102967943,1.206807135,7.452355033,4.185724523,1.20608119,5.220189737
6,6037,"Los Angeles, CA",Los Angeles,CA,2020,9992236,673306158,67383,TRUE,TRUE,0.076870216,-0.005861814,0.070554413,6.215173052,1.108104997,6.968597572,4.26268047,1.107438425,4.881329642
391,6037,"Los Angeles, CA",Los Angeles,CA,2019,10051154,628932215,62573,FALSE,TRUE,0.060487425,-0.004539176,0.055669991,6.251820061,1.029005149,6.509335247,4.287814845,1.028386159,4.559627782
315,6037,"Los Angeles, CA",Los Angeles,CA,2018,10096986,595765931,59004,FALSE,TRUE,0.041829258,-0.002621124,0.039099321,6.280327575,0.970313391,6.166070176,4.307366742,0.969729707,4.31917912
239,6037,"Los Angeles, CA",Los Angeles,CA,2017,10123521,573348398,56635,FALSE,TRUE,0.034429224,0.000182579,0.03462959,6.296832351,0.931355483,5.934052744,4.318686554,0.930795233,4.156656667
540,6037,"Los Angeles, CA",Los Angeles,CA,2016,10121673,554158129,54750,FALSE,TRUE,0.031714625,0.002177891,0.033953982,6.295682895,0.900356894,5.735436913,4.317898198,0.899815291,4.017531207
467,6037,"Los Angeles, CA",Los Angeles,CA,2015,10099677,535960148,53067,FALSE,TRUE,0.060237353,0.004791916,0.065316031,6.282001378,0.87268017,5.547091084,4.308514721,0.872155216,3.885599629
684,6037,"Los Angeles, CA",Los Angeles,CA,2014,10051511,503099674,50052,FALSE,TRUE,0.052817568,0.005058233,0.058147428,6.252042115,0.823098872,5.206991092,4.287967141,0.822603744,3.647368025
614,6037,"Los Angeles, CA",Los Angeles,CA,2013,10000924,475453288,47541,FALSE,TRUE,-0.011107644,0.006043651,-0.005134683,6.220576989,0.781805792,4.920855972,4.266386764,0.781335503,3.446937475
757,6037,"Los Angeles, CA",Los Angeles,CA,2012,9940845,477907190,48075,FALSE,TRUE,0,0,0,6.183207838,0.790587355,4.946253416,4.240757108,0.790111783,3.464727754
191,26099,"Macomb, MI",Macomb,MI,2022,874195,47046713,53817,FALSE,FALSE,0.001675135,-0.003635804,-0.001960283,0.543749488,0.885013826,0.486925013,,,
113,26099,"Macomb, MI",Macomb,MI,2021,877385,47139119,53727,FALSE,FALSE,0.055892931,-0.003170957,0.05254927,0.545733668,0.883533787,0.487881399,,,
36,26099,"Macomb, MI",Macomb,MI,2020,880176,44785665,50883,FALSE,FALSE,0.085480843,-0.001158651,0.084210913,0.547469671,0.836764563,0.463523573,,,
421,26099,"Macomb, MI",Macomb,MI,2019,881197,41307152,46876,FALSE,FALSE,0.024567232,0.001433059,0.026050208,0.548104733,0.77086995,0.42752159,,,
345,26099,"Macomb, MI",Macomb,MI,2018,879936,40258412,45752,FALSE,FALSE,0.039558292,0.00248589,0.042120734,0.547320391,0.752385911,0.41666732,,,
269,26099,"Macomb, MI",Macomb,MI,2017,877754,38631236,44011,FALSE,FALSE,0.023964077,0.004017194,0.028078335,0.545963186,0.723755384,0.399826341,,,
570,26099,"Macomb, MI",Macomb,MI,2016,874242,37576160,42981,FALSE,FALSE,0.018169328,0.004910514,0.023190346,0.543778722,0.706817163,0.388906494,,,
497,26099,"Macomb, MI",Macomb,MI,2015,869970,36724506,42214,FALSE,FALSE,0.05688248,0.003543669,0.060620512,0.541121537,0.694203944,0.380092028,,,
714,26099,"Macomb, MI",Macomb,MI,2014,866898,34625491,39942,FALSE,FALSE,0.0370505,0.007822881,0.045158981,0.539210752,0.656841188,0.358367601,,,
643,26099,"Macomb, MI",Macomb,MI,2013,860169,33129401,38515,FALSE,FALSE,0.00967336,0.009787141,0.019558018,0.535025313,0.633374352,0.342883339,,,
786,26099,"Macomb, MI",Macomb,MI,2012,851832,32493885,38146,FALSE,FALSE,0,0,0,0.529839697,0.627306193,0.336305862,,,
155,4013,"Maricopa, AZ",Maricopa,AZ,2022,4551524,288842282,63461,FALSE,TRUE,0.040207842,0.012644023,0.05335586,2.831048957,1.043608198,2.989465641,1.941676764,1.042980424,2.094046484
78,4013,"Maricopa, AZ",Maricopa,AZ,2021,4494693,274211492,61008,FALSE,TRUE,0.088961873,0.01226535,0.102311364,2.795700062,1.00326892,2.838039597,1.917432702,1.002665412,1.987976299
0,4013,"Maricopa, AZ",Maricopa,AZ,2020,4440232,248760469,56024,FALSE,TRUE,0.085904791,0.017511279,0.104924486,2.761825308,0.921307664,2.574626089,1.89419968,0.920753459,1.803461675
385,4013,"Maricopa, AZ",Maricopa,AZ,2019,4363816,225137982,51592,FALSE,TRUE,0.057711626,0.016596095,0.075259575,2.714294539,0.848423979,2.3301376,1.861600671,0.847913617,1.632203556
309,4013,"Maricopa, AZ",Maricopa,AZ,2018,4292576,209380123,48777,FALSE,TRUE,0.051183139,0.014431015,0.066358697,2.669983243,0.802131657,2.167046595,1.831209739,0.801649141,1.517962355
233,4013,"Maricopa, AZ",Maricopa,AZ,2017,4231511,196350556,46402,FALSE,TRUE,0.047141922,0.013573441,0.061358419,2.632000799,0.763075079,2.032192921,1.805159456,0.762616058,1.423500703
534,4013,"Maricopa, AZ",Maricopa,AZ,2016,4174844,184999292,44313,FALSE,TRUE,0.031782621,0.016829337,0.049141898,2.596753912,0.728721736,1.914709381,1.780985355,0.728283379,1.341206399
461,4013,"Maricopa, AZ",Maricopa,AZ,2015,4105747,176333909,42948,FALSE,TRUE,0.043414883,0.016230996,0.06036284,2.553775562,0.706274482,1.825024226,1.751508627,0.705849628,1.278384174
678,4013,"Maricopa, AZ",Maricopa,AZ,2014,4040171,166295821,41161,FALSE,TRUE,0.039419192,0.015751783,0.055792426,2.512987276,0.676887491,1.721131822,1.723533954,0.676480314,1.205610124
608,4013,"Maricopa, AZ",Maricopa,AZ,2013,3977518,157508064,39600,FALSE,TRUE,0.008506087,0.014631804,0.023259213,2.474017095,0.651217041,1.630180118,1.69680623,0.650825307,1.141900713
751,4013,"Maricopa, AZ",Maricopa,AZ,2012,3920159,153927824,39266,FALSE,TRUE,0,0,0,2.438339784,0.645724453,1.593125279,1.672336923,0.645336022,1.115944717
185,18097,"Marion, IN",Marion,IN,2022,969466,64469236,66500,FALSE,TRUE,0.002789716,-0.002244642,0.000532677,0.603008071,1.093584172,0.667244991,0.413573477,1.092926336,0.467388556
107,18097,"Marion, IN",Marion,IN,2021,971647,64434913,66315,FALSE,TRUE,0.108483076,-0.005103258,0.10282772,0.604364654,1.090541871,0.666889754,0.41450389,1.089885864,0.467139721
30,18097,"Marion, IN",Marion,IN,2020,976631,58426998,59825,FALSE,TRUE,0.091517816,0.002872153,0.094656308,0.607464703,0.983814633,0.604708915,0.416630061,0.983222827,0.423583587
415,18097,"Marion, IN",Marion,IN,2019,973834,53374742,54809,FALSE,TRUE,0.072625152,0.00574737,0.078791971,0.605724968,0.901327142,0.552418975,0.415436862,0.900784955,0.386955781
339,18097,"Marion, IN",Marion,IN,2018,968269,49476399,51098,FALSE,TRUE,0.049541963,0.009648431,0.059674081,0.602263537,0.840300211,0.512071826,0.413062838,0.839794735,0.358693605
263,18097,"Marion, IN",Marion,IN,2017,959016,46690204,48686,FALSE,TRUE,0.012582933,0.006604221,0.019254482,0.596508169,0.800635173,0.483235209,0.409115515,0.800153558,0.338494271
564,18097,"Marion, IN",Marion,IN,2016,952724,45808191,48081,FALSE,TRUE,0.021587167,0.007412389,0.029157329,0.592594543,0.790686024,0.474106534,0.406431352,0.790210393,0.33209986
491,18097,"Marion, IN",Marion,IN,2015,945714,44510387,47065,FALSE,TRUE,0.038503972,0.005372823,0.044098064,0.588234322,0.773978031,0.460674496,0.403440891,0.773512451,0.322691051
708,18097,"Marion, IN",Marion,IN,2014,940660,42630466,45320,FALSE,TRUE,0.01790086,0.007636597,0.025662577,0.585090733,0.745281725,0.441217652,0.401284859,0.744833406,0.309062014
638,18097,"Marion, IN",Marion,IN,2013,933531,41563831,44523,FALSE,TRUE,-0.02039604,0.012229846,-0.008399958,0.580656493,0.73217516,0.430178171,0.398243633,0.731734725,0.301329132
781,18097,"Marion, IN",Marion,IN,2012,922252,41915923,45450,FALSE,TRUE,0,0,0,0.573640953,0.747419558,0.43382226,0.39343202,0.746969954,0.303881726
208,37119,"Mecklenburg, NC",Mecklenburg,NC,2022,1145392,87554823,76441,FALSE,TRUE,0.034272339,0.017394602,0.052268495,0.712434083,1.257062673,0.906176662,0.488623378,1.256306497,0.634754261
130,37119,"Mecklenburg, NC",Mecklenburg,NC,2021,1125809,83205782,73908,FALSE,TRUE,0.078224842,0.00807763,0.086931353,0.700253453,1.215407805,0.861164871,0.480269285,1.214676686,0.603224618
53,37119,"Mecklenburg, NC",Mecklenburg,NC,2020,1116788,76551092,68546,FALSE,TRUE,0.07534945,0.011874797,0.088122957,0.694642389,1.127230386,0.792290027,0.476420933,1.12655231,0.554979499
438,37119,"Mecklenburg, NC",Mecklenburg,NC,2019,1103682,70351509,63743,FALSE,TRUE,0.049112066,0.014785753,0.064623854,0.686490454,1.048245653,0.728125458,0.470829923,1.047615089,0.510033812
362,37119,"Mecklenburg, NC",Mecklenburg,NC,2018,1087601,66081094,60759,FALSE,TRUE,0.043359549,0.014038585,0.058002862,0.676488068,0.999174146,0.683927431,0.46396978,0.998573101,0.479074191
286,37119,"Mecklenburg, NC",Mecklenburg,NC,2017,1072544,62458332,58234,FALSE,TRUE,0.055193158,0.019405452,0.075667274,0.667122611,0.957650838,0.646432497,0.457546475,0.95707477,0.45280992
587,37119,"Mecklenburg, NC",Mecklenburg,NC,2016,1052127,58064732,55188,FALSE,TRUE,0.026199818,0.022215939,0.048991328,0.654423232,0.907559749,0.600959527,0.448836598,0.907013814,0.420957233
513,37119,"Mecklenburg, NC",Mecklenburg,NC,2015,1029261,55352919,53779,FALSE,TRUE,0.054180143,0.021959102,0.077343165,0.640200575,0.88438892,0.572892751,0.43908198,0.883856923,0.401297153
730,37119,"Mecklenburg, NC",Mecklenburg,NC,2014,1007145,51379097,51015,FALSE,TRUE,0.042547974,0.018946438,0.062289487,0.626444418,0.838935287,0.531764408,0.42964731,0.838430632,0.37248777
659,37119,"Mecklenburg, NC",Mecklenburg,NC,2013,988418,48366380,48933,FALSE,TRUE,-0.125478071,0.023657406,-0.104785922,0.61479622,0.804697057,0.500583329,0.421658386,0.804212998,0.350646198
802,37119,"Mecklenburg, NC",Mecklenburg,NC,2012,965575,54027725,55954,FALSE,TRUE,0,0,0,0.600587868,0.920156523,0.559177231,0.411913579,0.91960301,0.391689772
176,12086,"Miami-Dade, FL",Miami-Dade,FL,2022,2673837,183105933,68481,FALSE,TRUE,0.03840905,0.001279199,0.039733694,1.663127219,1.126161469,1.895113456,1.140656882,1.125484036,1.32747994
98,12086,"Miami-Dade, FL",Miami-Dade,FL,2021,2670421,176108492,65948,FALSE,TRUE,0.172721615,-0.009304393,0.161804885,1.661002466,1.084506602,1.822691201,1.139199619,1.083854225,1.276749948
21,12086,"Miami-Dade, FL",Miami-Dade,FL,2020,2695501,151581814,56235,FALSE,TRUE,0.015127173,-0.001355977,0.013751748,1.676602232,0.924777533,1.568844497,1.149898728,0.92422124,1.098936632
406,12086,"Miami-Dade, FL",Miami-Dade,FL,2019,2699161,149525576,55397,FALSE,TRUE,0.045068669,0.000246063,0.045329244,1.678878752,0.910996728,1.547562804,1.151460082,0.910448725,1.084029335
330,12086,"Miami-Dade, FL",Miami-Dade,FL,2018,2698497,143041608,53008,FALSE,TRUE,0.092092793,-0.000290818,0.091765341,1.678465744,0.871709922,1.480454902,1.15117682,0.871185552,1.037021915
254,12086,"Miami-Dade, FL",Miami-Dade,FL,2017,2699282,131018638,48538,FALSE,TRUE,0.100959467,0.006645253,0.108284619,1.678954014,0.798201332,1.356019326,1.1515117,0.79772118,0.949857882
555,12086,"Miami-Dade, FL",Miami-Dade,FL,2016,2681463,118217501,44087,FALSE,TRUE,-0.005414307,0.010902745,0.005419301,1.667870592,0.725005194,1.223529862,1.143910128,0.724569073,0.857052301
482,12086,"Miami-Dade, FL",Miami-Dade,FL,2015,2652543,117580298,44327,FALSE,TRUE,0.056133997,0.009170078,0.065837624,1.649882346,0.728951964,1.216934925,1.131572877,0.728513469,0.852432712
699,12086,"Miami-Dade, FL",Miami-Dade,FL,2014,2628440,110317271,41971,FALSE,TRUE,0.064659327,0.008875699,0.074102125,1.634890274,0.690207839,1.141763903,1.121290555,0.68979265,0.799777276
629,12086,"Miami-Dade, FL",Miami-Dade,FL,2013,2605316,102706501,39422,TRUE,TRUE,-0.013315313,0.012335001,-0.001135113,1.620507141,0.648289853,1.062993803,1.111425874,0.64789988,0.744600776
772,12086,"Miami-Dade, FL",Miami-Dade,FL,2012,2573571,102823217,39954,TRUE,TRUE,0,0,0,1.600761744,0.657038527,1.064201793,1.097883481,0.65664329,0.745446943
189,25017,"Middlesex, MA",Middlesex,MA,2022,1617105,164506575,101729,FALSE,FALSE,0.433792336,0.877259356,1.69158448,1.005839676,1.672920666,1.702613448,,,
199,34023,"Middlesex, NJ",Middlesex,NJ,2022,861418,61118860,70951,FALSE,FALSE,-0.286322121,-0.467306578,-0.619827723,0.535802191,1.16678031,0.632569203,,,
111,25017,"Middlesex, MA",Middlesex,MA,2021,1617099,160766220,99416,FALSE,FALSE,0.421629892,0.875271358,1.66593652,1.005835944,1.634883671,1.663901447,,,
121,34023,"Middlesex, NJ",Middlesex,NJ,2021,862328,60303844,69931,FALSE,FALSE,-0.231147271,-0.470532723,-0.592913441,0.536368211,1.150006538,0.624133934,,,
34,25017,"Middlesex, MA",Middlesex,MA,2020,1628671,148135188,90955,FALSE,FALSE,0.402739008,0.890914347,1.65245026,1.01303373,1.495743585,1.533172538,,,
44,34023,"Middlesex, NJ",Middlesex,NJ,2020,861314,55848432,64841,FALSE,FALSE,-0.247172878,-0.471832765,-0.60237936,0.535737503,1.066302125,0.578021221,,,
419,25017,"Middlesex, MA",Middlesex,MA,2019,1630760,140456572,86130,FALSE,FALSE,0.41423927,0.894906124,1.679844845,1.014333089,1.416397064,1.453700245,,,
429,34023,"Middlesex, NJ",Middlesex,NJ,2019,860602,52412203,60902,FALSE,FALSE,-0.252956185,-0.470685088,-0.604581554,0.535294639,1.001525764,0.542456869,,,
343,25017,"Middlesex, MA",Middlesex,MA,2018,1625879,132548705,81524,FALSE,FALSE,0.405513508,0.895047799,1.663533085,1.011297106,1.340651971,1.371855244,,,
353,34023,"Middlesex, NJ",Middlesex,NJ,2018,857962,49764242,58003,FALSE,FALSE,-0.25030697,-0.4703935,-0.60295674,0.533652558,0.953852072,0.515050949,,,
267,25017,"Middlesex, MA",Middlesex,MA,2017,1619999,125337078,77369,FALSE,FALSE,0.393182555,0.893995796,1.638673049,1.007639744,1.272323516,1.297216203,,,
277,34023,"Middlesex, NJ",Middlesex,NJ,2017,855334,47500041,55534,FALSE,FALSE,-0.251189946,-0.468287167,-0.601849073,0.532017941,0.913249676,0.491616877,,,
568,25017,"Middlesex, MA",Middlesex,MA,2016,1608639,119301596,74163,FALSE,FALSE,0.373160029,0.893271552,1.599757348,1.000573822,1.219601248,1.23475005,,,
578,34023,"Middlesex, NJ",Middlesex,NJ,2016,849661,45889512,54009,FALSE,FALSE,-0.256698917,-0.467959977,-0.604533652,0.528489334,0.888171242,0.474948191,,,
495,25017,"Middlesex, MA",Middlesex,MA,2015,1596987,116038981,72661,FALSE,FALSE,0.376051057,0.887919111,1.597873598,0.993326275,1.194901046,1.200982572,,,
504,34023,"Middlesex, NJ",Middlesex,NJ,2015,845898,44666908,52804,FALSE,FALSE,-0.227548677,-0.466059441,-0.587555971,0.526148747,0.868355168,0.46229446,,,
712,25017,"Middlesex, MA",Middlesex,MA,2014,1584255,108298108,68359,FALSE,FALSE,0.326998486,0.884185263,1.500334261,0.985406968,1.124155195,1.120865929,,,
721,34023,"Middlesex, NJ",Middlesex,NJ,2014,840817,43313452,51514,FALSE,FALSE,-0.212552928,-0.463501551,-0.577537055,0.522988364,0.847141279,0.448286434,,,
642,25017,"Middlesex, MA",Middlesex,MA,2013,1567231,102526038,65419,FALSE,FALSE,0.298150573,0.878365308,1.438406058,0.974818036,1.075807263,1.061126043,,,
650,34023,"Middlesex, NJ",Middlesex,NJ,2013,834359,42046335,50394,FALSE,FALSE,-0.23223182,-0.460896259,-0.586097685,0.518971487,0.828723019,0.435172001,,,
