Year,Player,Pos,Age,Tm,PER,TS%,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM
2016,James Ennis III,SF,25,TOT,17.8,0.621,7.1,10.1,2.4,1.3,12.9,19.8,0.9,1.5
2016,Montrezl Harrell,PF,22,HOU,14.6,0.635,9.5,7.2,1.4,2.4,13.4,14.5,0.9,-0.6
2016,Mario Hezonja,SF,20,ORL,9.4,0.541,6.9,11.2,1.4,1,18,16.9,0.9,-3.1
2016,Jarrett Jack,PG,32,BRK,14.5,0.505,7.4,35,1.7,0.6,18.8,21.7,0.9,-0.7
2016,Ty Lawson,PG,28,TOT,9.7,0.476,4.7,24.6,1.9,0.4,19.5,14.9,0.9,-3.6
2016,Paul Pierce*,SF,38,LAC,8.2,0.489,8.2,8.5,1.3,1.1,12,17.8,0.9,-3.3
2016,Matt Bonner,C,35,SAS,14.1,0.647,7.5,6.3,1.5,0.4,4.9,13.7,0.8,2.2
2016,Nick Collison,PF,35,OKC,7.7,0.498,13.3,9.6,1.1,1.7,28.8,10.6,0.8,-3.1
2016,Wayne Ellington,SG,28,BRK,10.1,0.498,6.1,7.8,1.5,0.3,7.1,17.5,0.8,-2.8
2016,Jerian Grant,PG,23,NYK,11.2,0.479,6.2,21.8,2,0.6,16.3,19,0.8,-3.1
2016,J.J. Hickson,C,27,TOT,16.8,0.514,16.8,8.7,1.7,2.6,11.1,22.6,0.8,-1.1
2016,Jarell Martin,PF,21,MEM,14,0.534,12.9,6.4,1.1,1.7,11.7,19.2,0.8,-3.7
2016,James Michael McAdoo,PF,23,GSW,15.9,0.554,11.9,9.2,1.8,2.2,13.2,20.1,0.8,-1.8
2016,Josh McRoberts,PF,28,MIA,9.9,0.453,10,19.4,1.6,0.9,15.3,15,0.8,-1.6
2016,Glenn Robinson III,SF,22,IND,11.4,0.508,7.3,7.7,1.7,1.4,9.7,16.1,0.8,-1.1
2016,Tarik Black,C,24,LAL,12.3,0.537,17,5.2,1.4,2.9,15.1,12.9,0.7,-3.3
2016,Lucas Nogueira,C,23,TOR,15.6,0.642,11.7,4.9,2.8,4.4,17.9,12.4,0.7,0
2016,Brandan Wright,PF,28,MEM,18.3,0.663,11.6,4.7,1.2,6.6,13.8,15.4,0.7,0.7
2016,Markel Brown,SG,24,BRK,11.3,0.5,7,13.9,2,1.2,12.9,18.9,0.6,-3
2016,Jeremy Evans,SF,28,DAL,12.6,0.62,11.8,1.2,1.2,3,10.9,11.7,0.6,-0.4
2016,P.J. Hairston,SF,23,TOT,6.9,0.47,7.3,4.4,1.2,0.7,8.6,16.4,0.6,-4.5
2016,Kirk Hinrich,PG,35,TOT,7.2,0.504,5.9,16,1.2,0.2,18.1,11.6,0.6,-3.5
2016,Justin Holiday,SG,26,TOT,9.4,0.489,6.2,10.7,2.1,1.8,13.8,16.2,0.6,-3.1
2016,Stanley Johnson,SF,19,DET,8.7,0.46,9.9,10.8,1.6,0.5,15,19.6,0.6,-3.3
2016,Michael Kidd-Gilchrist,SF,22,CHO,16.9,0.603,12,7.3,0.7,1.2,9.8,18,0.6,0
2016,Thomas Robinson,PF,24,BRK,14.5,0.453,22,7.7,2.1,3.2,16.9,19.8,0.6,-3.8
2016,C.J. Watson,PG,31,ORL,8.6,0.461,5.6,18.1,1.4,0.6,14,12.1,0.6,-3
2016,Delon Wright,PG,23,TOR,17.8,0.54,9.3,22.5,1.8,1.1,14.4,22.1,0.6,0.9
2016,Marco Belinelli,SG,29,SAC,9.4,0.5,3.8,11.1,1.1,0.1,10.3,19.7,0.5,-3.8
2016,Darrun Hilliard,SG,22,DET,10.7,0.511,6.4,10.9,1.2,0.2,11.3,19.1,0.5,-2.5
2016,Markieff Morris,PF,26,TOT,12.2,0.489,11.9,12.7,1.7,1.7,14.7,24.2,0.5,-2.4
2016,Jameer Nelson,PG,33,DEN,9.5,0.464,6.2,27.3,1.2,0.4,17,16.4,0.5,-3
2016,Nik Stauskas,SG,22,PHI,9.2,0.517,5.5,12,1.2,0.8,13.6,16.7,0.5,-3.8
2016,Joel Anthony,C,33,DET,14.1,0.666,11.9,1.4,1.1,9.5,12.9,7,0.4,0.4
2016,Tyler Ennis,PG,21,MIL,10.7,0.51,6.6,21.9,1.9,0.1,18.6,17.1,0.4,-4.3
2016,Jordan Farmar,PG,29,MEM,13.2,0.527,4.9,20.6,2.7,0.6,14.7,18.9,0.4,-0.7
2016,Randy Foye,SG,32,TOT,7.6,0.461,5.2,14.1,1.2,1.4,14.3,15.9,0.4,-3.3
2016,Udonis Haslem,PF,35,MIA,9.1,0.434,16.3,7.6,1,0.6,6.8,12.8,0.4,-2.6
2016,Jordan McRae,PG,24,TOT,14.2,0.548,5.7,20.9,0.7,0.4,14.2,23.9,0.4,-1.8
2016,Jusuf Nurkić,C,21,DEN,15.9,0.46,17.7,12.3,2.2,6.5,16.1,27.2,0.4,-2.9
2016,Kelly Oubre Jr.,SF,20,WAS,8.2,0.507,11.1,2.8,1.6,0.8,12.8,17.4,0.4,-5.1
2016,Tayshaun Prince,SF,35,MIN,6.3,0.466,5.8,7,1.2,0.7,10.2,8.1,0.4,-3
2016,Derrick Rose,PG,27,CHI,13.5,0.479,5.6,25.5,1.1,0.5,13.4,27.3,0.4,-2.5
2016,Henry Sims,C,25,BRK,13.9,0.504,15.4,5.1,1.7,4.3,11.7,17.3,0.4,-4.3
2016,Tony Snell,SF,24,CHI,6.4,0.478,8.1,6.9,0.6,1,12.8,13.7,0.4,-4
2016,Beno Udrih,PG,33,TOT,9.5,0.496,5.8,24.9,1,0.1,20.4,16.7,0.4,-3.6
2016,Alan Anderson,SG,33,WAS,9.2,0.495,7.9,10.3,1,0.4,3,15.4,0.3,-2.3
2016,Caron Butler,SF,35,SAC,11.3,0.49,6.8,8.3,2.5,0.5,4.5,16.2,0.3,-1.8
2016,Jorge Gutiérrez,PG,27,CHO,19.1,0.694,6.1,40.3,2.4,0,27.5,15.6,0.3,0.6
2016,R.J. Hunter,SG,22,BOS,7.7,0.48,6.2,5.9,2.2,1,9.8,15.1,0.3,-2.1
2016,Tyus Jones,PG,19,MIN,11.2,0.45,4.8,27.7,2.7,0.4,16,16.1,0.3,-2.4
2016,Sergey Karasev,SF,22,BRK,8.5,0.562,8.2,12.2,0.8,0.4,20.3,12.1,0.3,-3.8
2016,Ray McCallum,PG,24,TOT,9.1,0.449,5.6,18.5,1.3,1.2,13.6,16.8,0.3,-3.1
2016,Chris McCullough,PF,20,BRK,12.2,0.47,10.5,3.7,3.9,2.7,11.2,16.5,0.3,-2.4
2016,Ben McLemore,SG,22,SAC,8.6,0.531,5.6,7.9,1.7,0.6,16.5,17.6,0.3,-3.8
2016,Mike Miller,SF,35,DEN,6.5,0.508,7.9,14.9,1.7,0.9,21.5,9.3,0.3,-2.6
2016,Donatas Motiejūnas,PF,25,HOU,11.3,0.504,11,12.2,1.5,0.8,16.2,21.4,0.3,-4.5
2016,Johnny O'Bryant,PF,22,MIL,7.4,0.441,11.7,5.4,1.1,0.8,12,13.5,0.3,-5.9
2016,Robert Sacre,C,26,LAL,10.4,0.474,12.1,6.9,0.6,2.5,11.6,14.3,0.3,-4.6
2016,Axel Toupane,SF,23,DEN,7.1,0.49,5.6,7,1.2,1.6,7.2,12,0.3,-4.7
2016,C.J. Wilcox,SG,25,LAC,12.9,0.491,3.9,9.4,3,0.9,2.7,19.8,0.3,-1.5
2016,Christian Wood,PF,20,PHI,16.4,0.49,14.3,3.5,1.7,3.7,3.1,19.4,0.3,-0.2
2016,Jeff Ayres,C,28,LAC,8.3,0.585,11.2,6.9,0,2.2,19,13.4,0.2,-6.1
2016,Andrea Bargnani,C,30,BRK,11.8,0.5,8.6,4.8,0.3,1.1,7.9,23.2,0.2,-5.1
2016,Elton Brand,C,36,PHI,11.4,0.461,15.2,13.1,2,2.7,12.6,16.9,0.2,-3.4
2016,Bryce Dejean-Jones,SG,23,NOP,9.6,0.505,9.5,7.7,1.8,0.6,12.3,14.1,0.2,-2.5
2016,Jordan Hamilton,SF,25,NOP,12.4,0.499,11.3,12.9,1.3,0.8,12,20.7,0.2,-3.3
2016,John Jenkins,SG,24,TOT,10,0.522,6.5,11.7,0.8,0.2,13.7,18.1,0.2,-2.9
2016,Sasha Kaun,C,30,CLE,12.5,0.527,15.5,4.5,2.2,4.3,24.3,13.7,0.2,-2.8
2016,K.J. McDaniels,SF,22,HOU,10.6,0.522,9.9,6.5,1.5,2.1,16.6,18.7,0.2,-3.9
2016,Lamar Patterson,SG,24,ATL,5.1,0.468,6.9,13.6,1.1,0.4,20.4,12.8,0.2,-5.1
2016,Greg Smith,PF,25,MIN,7.9,0.545,12.7,4.6,1.1,0.4,15.1,10.8,0.2,-5.5
2016,Edy Tavares,C,23,ATL,14.4,0.555,15.7,6.3,0.7,6.5,18.2,16.9,0.2,-1.8
2016,Charlie Villanueva,PF,31,DAL,11.9,0.473,12.5,6.2,1.4,1.9,8.4,25.3,0.2,-2.7
2016,Alan Williams,PF,23,PHO,21.1,0.481,30.3,11.7,2.9,6,16.6,22.6,0.2,-0.2
2016,Anthony Bennett,PF,22,TOR,10.4,0.446,15.7,0,3.1,0,11.3,19.2,0.1,-3.9
2016,Jared Cunningham,SG,24,TOT,5.9,0.464,5.3,6.9,1.8,0.4,14,16.5,0.1,-5.7
2016,Spencer Dinwiddie,PG,22,DET,8.9,0.423,5.8,20.9,1,0,9.3,20.7,0.1,-5.2
2016,Jarell Eddie,SF,24,WAS,11,0.46,8.8,5,1.7,0.6,1.4,20.7,0.1,-1.5
2016,Archie Goodwin,PG,21,PHO,11.1,0.498,6.9,17.2,1.2,1,16.5,23.2,0.1,-3.7
2016,Erick Green,PG,24,TOT,12.4,0.468,8.3,11,1.3,0,0,15.2,0.1,-1.9
2016,Cory Jefferson,PF,25,PHO,12.7,0.446,17.4,0,0,1.6,0,21,0.1,-6.4
2016,Dahntay Jones,SF,35,CLE,10.3,0.464,6.7,7.3,1.2,3.9,0,15.1,0.1,-3
2016,Chris Kaman,C,33,POR,11.1,0.496,11.6,15.8,0.4,0.7,15.3,20.4,0.1,-3.6
2016,Ryan Kelly,PF,24,LAL,10.3,0.44,13.8,6.9,1.4,1.7,9.4,17.9,0.1,-3.5
2016,Kevon Looney,PF,19,GSW,18.6,0.643,25.6,0,0,0,12.5,16.5,0.1,-2.5
2016,Jodie Meeks,SG,28,DET,13.5,0.506,6.3,11.3,0,0,4.4,23.1,0.1,-2.9
2016,Jordan Mickey,PF,21,BOS,15.3,0.398,12.1,2.6,0,15.1,3.6,20.5,0.1,-1.5
2016,Elijah Millsap,SG,28,UTA,6.5,0.384,11.8,16.2,2.1,1.5,16.1,14.9,0.1,-3.8
2016,Xavier Munford,SG,23,MEM,9.9,0.481,7.2,14.3,2.7,1.1,15.3,18,0.1,-2.5
2016,Shabazz Napier,PG,24,ORL,9.6,0.46,5.1,23.1,1.9,0.1,17.2,19.7,0.1,-3
2016,Steve Novak,PF,32,TOT,14.4,0.651,6.2,0,0,0,5.1,19.2,0.1,1.2
2016,Damjan Rudež,SF,29,MIN,5.5,0.572,4.2,5.8,0.5,0.3,16.6,12.7,0.1,-4.8
2016,JaKarr Sampson,SF,22,TOT,8.3,0.504,9,6.2,1,2.2,15.9,16.6,0.1,-5.4
2016,Alex Stepheson,PF,28,TOT,14.8,0.341,21.8,4.3,0.7,6,0,19.8,0.1,-2.4
2016,Jarnell Stokes,C,22,TOT,20,0.595,12.6,9.6,2.8,0,0,14.9,0.1,2
2016,Metta World Peace,SF,36,LAL,8.3,0.435,8.1,7.2,1.9,1.5,6.9,16.2,0.1,-3.5
2016,James Young,SG,20,BOS,3.6,0.384,6.9,6,1.5,0.4,11.7,9.1,0.1,-4.5
2016,Nick Young,SG,30,LAL,9.1,0.483,5.1,5.4,1.1,0.5,6.9,18.5,0.1,-3.7
2016,Jordan Adams,SG,21,MEM,17.3,0.427,7.6,31.9,10.3,0,19.6,30.5,0,6.9
2016,Cliff Alexander,PF,20,POR,11.6,0.5,9,0,1.4,4.4,9.1,13.3,0,0
2016,Thanasis Antetokounmpo,SF,23,NYK,32.9,0.75,9.1,0,0,0,0,30.2,0,5.9
2016,Cameron Bairstow,C,25,CHI,6.8,0.391,14.3,8.7,1,2.1,8.4,20.3,0,-7.5
2016,Rakeem Christmas,PF,24,IND,32,1,9.1,0,0,0,0,14.7,0,6.5
2016,Coty Clarke,SF,23,BOS,23.9,0.75,8.8,0,0,0,20,35.5,0,16.5
2016,Branden Dawson,PF,22,LAC,7.1,0.46,7.5,0,0,2.7,0,8.5,0,-5.7
2016,Sam Dekker,PF,21,HOU,10.8,,9.2,0,8.2,0,,0,0,2.2
2016,Duje Dukan,SF,24,SAC,4.2,0.3,9,5.6,2,0,0,17.7,0,-7
2016,Jimmer Fredette,SG,26,TOT,12,0.625,0,7.7,2.8,0,21.7,22.8,0,-2.6
2016,Drew Gooden,PF,34,WAS,7.5,0.376,15.6,6,1.3,2.9,10.6,17.5,0,-6.3
2016,Andrew Goudelock,PG,27,HOU,12.4,0.506,2.2,13.3,5.9,3.3,24.3,24.8,0,-3.6
2016,Justin Harper,PF,26,DET,6.9,0.597,1.6,0,1.4,0,15.5,16,0,-4.2
2016,Joe Harris,SG,24,CLE,3.4,0.375,11.3,18.2,0,0,20,15.1,0,-5.9
2016,Aaron Harrison,SG,21,CHO,4.3,0.371,8.8,3,3.2,0,14.1,13.7,0,-6.3
2016,Chuck Hayes,C,32,HOU,1.6,0.694,18.4,11.3,0,0,51,10.5,0,-8.1
2016,Josh Huestis,PF,24,OKC,6.7,0.509,9.9,0,0.9,2.8,17.9,13,0,-2.8
2016,Mitch McGary,PF,23,OKC,7.4,0.474,13.6,6,0.7,2.1,20.3,20.4,0,-7.3
2016,Nazr Mohammed,C,38,OKC,6,0.68,11.5,0,0,0,33.8,19.9,0,-11.7
2016,Eric Moreland,PF,24,SAC,7.4,0.515,12.4,2.7,0,6.7,27.9,9.5,0,-4.5
2016,J.J. O'Brien,SF,23,UTA,1.3,0,9.7,0,8.8,0,0,7.7,0,-6.2
2016,Nate Robinson,PG,31,NOP,2.6,0,0,21.8,2.2,0,0,1.9,0,-4.6
2016,D'Angelo Russell,PG,19,LAL,13.2,0.507,6.5,21.2,2.1,0.5,15.9,24.1,0,-2.3
2016,Josh Smith,PF,30,TOT,10.6,0.439,11.9,15.9,1.9,4.3,16.9,22.9,0,-3.1
2016,Briante Weber,PG,23,TOT,8.9,0.38,8.4,18.6,2.7,1.6,18.1,13.2,0,-3.7
2016,Shayne Whittington,PF,24,IND,7.4,0.463,16,10.9,1.2,2,29.6,18.1,0,-7.5
2016,Elliot Williams,PG,26,MEM,3.3,0.34,5.1,12.4,0,0,7.8,12.7,0,-7.9
2016,Lou Amundson,PF,33,NYK,6.7,0.401,13.1,8.8,1.5,2.6,18.8,17.7,-0.1,-6.9
2016,Keith Appling,PG,23,ORL,-4.8,0.338,2.1,5,1.9,0,25.3,19.5,-0.1,-15.1
2016,DeJuan Blair,C,26,WAS,5.4,0.414,14.6,7.3,1.8,0.7,16.9,17.8,-0.1,-8.9
2016,Norris Cole,PG,27,NOP,10.8,0.465,7,22,1.5,0.3,12.8,21.7,-0.1,-3.8
2016,Chris Copeland,PF,31,MIL,5.4,0.462,3.7,10.3,0.7,0,10,17.3,-0.1,-6.4
2016,Bryce Cotton,PG,23,TOT,1.7,0.4,0,10.8,3.7,0,33.3,16.5,-0.1,-8.8
2016,Marcelo Huertas,PG,32,LAL,10.4,0.488,5.6,33.9,1.5,0.6,24.8,16.3,-0.1,-5
2016,Damien Inglis,SF,20,MIL,6.7,0.444,11.4,9,2,1.6,21.4,14.9,-0.1,-5.6
2016,Devyn Marble,SG,23,ORL,5.2,0.368,8.5,6.6,2.6,0.3,7.9,15.7,-0.1,-6.2
2016,O.J. Mayo,SG,28,MIL,7.7,0.474,5.5,15.8,2.2,0.6,17.5,17,-0.1,-4
2016,Kostas Papanikolaou,SF,25,DEN,6,0.464,7.5,7.8,2.2,1.4,22.5,13.9,-0.1,-4.5
2016,Nikola Peković,C,30,MIN,6.5,0.459,7.8,10.7,0.3,0,13.3,19.5,-0.1,-7.9
2016,Kendrick Perkins,C,31,NOP,6,0.529,13.1,7.9,1,1.7,32.3,10.4,-0.1,-5
2016,Tibor Pleiß,C,26,UTA,3.5,0.464,10.7,4,0.6,2.1,23.6,19.1,-0.1,-11.6
2016,Phil Pressey,PG,24,TOT,10.6,0.433,6,40.7,3.1,1.1,27,18.7,-0.1,-3.2
2016,Russ Smith,PG,24,MEM,10.5,0.415,7.8,25.4,3.9,1.4,20.2,23.6,-0.1,-1.4
2016,Joe Young,PG,23,IND,9.9,0.428,7.1,26.9,1.9,0,15.5,24.4,-0.1,-4.7
2016,Lorenzo Brown,PG,25,PHO,4.4,0.374,6.2,28,2.4,1.3,25.2,24.9,-0.2,-8.4
2016,Pat Connaughton,SG,23,POR,4.6,0.352,12.1,9.9,0.7,0,16.3,18.7,-0.2,-8
2016,Cleanthony Early,SF,24,NYK,2.2,0.371,9.2,5.7,0.7,1.5,17.7,14.9,-0.2,-8.6
2016,Orlando Johnson,SG,26,TOT,3.6,0.346,8.1,2.7,1.5,2.4,9.6,17.8,-0.2,-8.3
2016,Luis Montero,SG,22,POR,-2.7,0.337,5.2,3.5,0,0,16.2,25.7,-0.2,-15.5
2016,Kevin Séraphin,C,26,NYK,10.8,0.435,13.1,14.8,0.8,5.2,16.7,22.2,-0.2,-3.8
2016,James Anderson,SG,26,SAC,6,0.469,6.5,7.7,1.4,1.6,18,13.7,-0.3,-4.5
2016,Anthony Brown,SF,23,LAL,4.9,0.427,6.3,4.8,1.2,0.7,10,11,-0.3,-5.5
2016,Bruno Caboclo,SF,20,TOR,-7.7,0.125,2.7,3.2,2.4,1.9,25,16.9,-0.3,-17.6
2016,Terry Rozier,PG,21,BOS,5,0.326,10.8,16.5,0.9,0.3,14.7,17.7,-0.3,-6.1
2016,Greivis Vásquez,PG,29,MIL,7.4,0.435,5.8,28.5,1.1,0,21.1,18.5,-0.3,-6.2
2016,Kobe Bryant*,SF,37,LAL,14.9,0.469,7.1,19.1,1.7,0.5,9.4,32.2,-0.4,-1.6
2016,Kendall Marshall,PG,24,PHI,6.7,0.449,3.8,28.4,2,0.4,25.8,18.3,-0.5,-7.3
2016,Adreian Payne,PF,24,MIN,5.6,0.422,13.3,8.9,1.7,1.8,18.7,17.7,-0.5,-6.2
2016,Sonny Weems,SG-SF,29,TOT,3.7,0.459,5.8,14.2,1,0.2,26,13.5,-0.5,-7.3
2016,Rashad Vaughn,SG,19,MIL,4.2,0.398,5,5.5,1.5,1.4,9.3,13.5,-0.8,-5.7
2016,Tony Wroten,PG,22,PHI,1.8,0.412,7.9,23.3,1,0,26.3,33.5,-0.8,-13.4
2016,Emmanuel Mudiay,PG,19,DEN,9.9,0.437,6.2,29,1.6,1.4,17.9,25.7,-2.1,-4.2
2015,James Harden,SG,25,HOU,26.7,0.605,8.5,34.6,2.6,1.6,14.9,31.3,16.4,8.8
2015,Chris Paul,PG,29,LAC,26,0.596,7.4,47.4,2.8,0.4,12.7,23.7,16.1,8
2015,Stephen Curry,PG,26,GSW,28,0.638,7,38.6,3,0.5,14.3,28.9,15.7,9.9
2015,Anthony Davis,PF,21,NOP,30.8,0.591,16.1,11.6,2.1,6.2,6.3,27.8,14,8.9
2015,DeAndre Jordan,C,26,LAC,21,0.638,24.5,3.2,1.5,5.4,12.8,13.6,12.8,2.9
2015,Jimmy Butler,SG,25,CHI,21.3,0.583,8.2,14.4,2.3,1,7.7,21.6,11.2,4.6
2015,Damian Lillard,PG,24,POR,20.7,0.56,6.9,29,1.7,0.5,12.6,26.9,10.6,4.7
2015,Russell Westbrook,PG,26,OKC,29.1,0.536,11.4,47,3,0.5,14.3,38.4,10.6,8.1
2015,Pau Gasol*,PF,34,CHI,22.7,0.55,18.6,14.4,0.5,4,10.7,24.7,10.4,3.5
2015,Kyrie Irving,PG,22,CLE,21.5,0.583,5,25,2.2,0.6,11.8,26.2,10.4,4.1
2015,LeBron James,SF,30,CLE,25.9,0.577,9.6,38.6,2.3,1.6,15.3,32.3,10.4,7.1
2015,Tyson Chandler,C,32,DAL,20.1,0.697,20.7,5.3,0.9,3.2,16,12.8,10.3,2.6
2015,Marc Gasol,C,30,MEM,21.7,0.558,13.4,19.7,1.4,4,12.2,24.6,10.2,5.1
2015,Tim Duncan*,C,38,SAS,22.6,0.56,17.9,16.8,1.4,5.1,12.1,22.2,9.6,5.1
2015,Rudy Gobert,C,22,UTA,21.6,0.627,20.7,8.2,1.6,7,16.9,14,9.3,4.2
2015,Blake Griffin,PF,25,LAC,22.8,0.551,12.1,26.2,1.4,1.2,10.2,28.4,9,4
2015,Klay Thompson,SG,24,GSW,20.8,0.591,5.4,14.6,1.7,1.8,9.5,27.6,8.8,4.4
2015,Gordon Hayward,SF,24,UTA,20.2,0.567,8.2,21.7,2.2,0.9,13.8,26.2,8.7,4
2015,Al Horford,C,28,ATL,21.4,0.563,13.4,18.6,1.5,3.5,8.9,22.2,8.7,4.1
2015,Kevin Love,PF,26,CLE,18.8,0.562,16.6,10.7,1,1.2,10,21.7,8.7,2.7
2015,LaMarcus Aldridge,PF,29,POR,22.8,0.528,15.5,9.2,1,1.9,7.2,30.2,8.6,2.9
2015,Marcin Gortat,C,30,WAS,18.2,0.587,16.5,6.5,1,3.6,10.5,17.6,8.6,1.5
2015,Kawhi Leonard,SF,23,SAS,22,0.567,12.9,13,3.7,1.8,9.4,23,8.6,5.9
2015,Draymond Green,PF,24,GSW,16.4,0.54,14,16.1,2.4,2.9,13.5,17.2,8.5,3.5
2015,Derrick Favors,PF,23,UTA,21.8,0.558,15.4,9.4,1.4,4.3,10.2,23.8,8.3,2.5
2015,Paul Millsap,PF,29,ATL,20,0.565,13.6,15.4,2.8,2.4,13.3,23.8,8.3,3.4
2015,Jonas Valančiūnas,C,22,TOR,20.6,0.623,19.1,3.1,0.8,3.6,12.4,19.1,8.2,0.5
2015,Danny Green,SG,27,SAS,16.5,0.596,8.4,10.3,2.2,2.8,10.5,17.5,7.8,4.6
2015,John Wall,PG,24,WAS,19.9,0.523,7.3,46.3,2.5,1.3,18.7,26.1,7.8,3.6
2015,Andre Drummond,C,21,DET,21.4,0.504,24,3.9,1.5,4.8,9.7,22,7.7,-0.1
2015,Jeff Teague,PG,26,ATL,20.6,0.566,4.7,37.9,2.9,1.2,16.6,25.3,7.7,2.9
2015,Kyle Korver,SG,33,ATL,14.8,0.699,7.2,12.1,1.1,1.5,14.1,14.4,7.5,2.8
2015,Dirk Nowitzki*,PF,36,DAL,19.2,0.56,11,10.4,0.9,1.2,6.5,24.9,7.2,2.2
2015,Zach Randolph,PF,33,MEM,19.5,0.538,18.5,11.4,1.6,0.5,12.8,24.3,7.2,1.3
2015,Kyle Lowry,PG,28,TOR,19.3,0.527,7.8,32.4,2.3,0.4,12.8,25.4,7.1,3
2015,Eric Bledsoe,PG,25,PHO,18.4,0.555,8.3,27.9,2.3,1.2,18.1,23.7,7,2.1
2015,DeMarre Carroll,SF,28,ATL,15.9,0.603,9.7,8.3,2.2,0.7,9.3,16.9,7,1.7
2015,Ty Lawson,PG,27,DEN,18.5,0.526,4.7,43,1.7,0.3,14.6,20.6,7,2.2
2015,Brook Lopez,C,26,BRK,22.7,0.558,14.3,4.5,1.1,4.8,8.6,26.3,7,1.2
2015,Nikola Vučević,C,24,ORL,21.5,0.548,18.1,11,1.1,1.7,10.2,26,7,0.9
2015,Mike Conley,PG,27,MEM,18.6,0.558,5.4,28,2.1,0.5,13.6,23.7,6.8,2.8
2015,Goran Dragić,SG-PG,28,TOT,17.4,0.577,5.9,22.8,1.5,0.5,13.5,21.8,6.8,0.8
2015,Greg Monroe,PF,24,DET,21.2,0.549,17.9,11.7,1.9,1.3,13,23.9,6.8,2
2015,Tristan Thompson,PF,23,CLE,15.6,0.58,17.2,2.7,0.8,2.2,12.2,14,6.8,-1.2
2015,Harrison Barnes,SF,22,GSW,13.4,0.573,10.5,6.9,1.3,0.6,9,14.9,6.7,0.1
2015,Khris Middleton,SF,23,MIL,15.6,0.563,8.4,12.7,2.6,0.4,10.8,19.9,6.7,1.6
2015,JJ Redick,SG,30,LAC,16.2,0.622,3.9,9,0.8,0.3,8.5,21,6.7,1.3
2015,Trevor Ariza,SF,29,HOU,12.7,0.539,8.6,11.1,2.6,0.5,12.7,16.5,6.6,1
2015,Lou Williams,SG,28,TOR,19.9,0.564,4.3,13.6,2.3,0.4,8.4,27,6.6,2.6
2015,Tyler Zeller,C,25,BOS,18.9,0.594,14.7,10.8,0.5,2.3,9.8,19.6,6.5,0.9
2015,Enes Freedom,C,22,TOT,20.3,0.564,17.6,4.8,0.9,1.1,12.3,24.7,6.4,-0.9
2015,Ed Davis,PF,25,LAL,20,0.594,18,8.3,1.4,4.3,9.5,14.8,6.3,1.5
2015,Giannis Antetokounmpo,SG,20,MIL,14.8,0.552,12.2,13.1,1.5,2.8,15.6,19.6,6.2,0
2015,Wesley Matthews,SG,28,POR,16.1,0.586,5.9,10.8,1.9,0.4,9,19.8,6.2,3.1
2015,Rudy Gay,SF,28,SAC,19.7,0.556,9.4,19,1.5,1.3,12.4,27,6.1,2.7
2015,Patrick Patterson,PF,25,TOR,14.6,0.568,11.6,10.7,1.4,1.6,8.7,13.1,6.1,2.5
2015,Isaiah Thomas,PG,25,TOT,20.6,0.579,4.9,27.2,1.6,0.2,13.1,27.8,6.1,3.2
2015,Brandan Wright,PF,27,TOT,20.4,0.66,12.1,4.4,1.7,5.1,7.6,13.6,6.1,3.7
2015,DeMarcus Cousins,C,24,SAC,25.2,0.545,21.1,20.4,2.3,4,16.3,34.1,6,4.3
2015,Nikola Mirotić,PF,23,CHI,17.9,0.556,13.3,9.7,1.7,2.4,10.6,22.8,5.7,2.3
2015,Anthony Morrow,SG,29,OKC,14.8,0.604,5.8,5.2,1.5,0.5,5.5,16.5,5.7,1.8
2015,Timofey Mozgov,C,28,TOT,16.6,0.594,16.1,4.3,0.8,3.7,14.9,16.9,5.7,-0.7
2015,Kenneth Faried,PF,25,DEN,18.4,0.548,17.3,7.1,1.5,2.1,12,20.3,5.6,-0.1
2015,Serge Ibaka,PF,25,OKC,16.6,0.549,12.6,4.2,0.7,5.8,10.4,18.9,5.6,0.9
2015,Joakim Noah,C,29,CHI,15.3,0.482,17.1,23,1.2,2.6,19.6,13.7,5.6,2.1
2015,Chandler Parsons,SF,26,DAL,16.3,0.567,8.1,11.4,1.6,0.7,9.5,20.6,5.5,1.6
2015,Paul Pierce*,SF,37,WAS,15.2,0.58,8.7,11.9,1.2,1,10.9,19.9,5.5,1.5
2015,Luol Deng,SF,29,MIA,15.5,0.561,9.3,9.9,1.4,0.8,10.7,19.5,5.4,0
2015,George Hill,PG,28,IND,21.5,0.579,7.8,31.4,1.8,0.9,10.3,23.8,5.4,5.3
2015,Brandon Bass,PF,29,BOS,16.3,0.557,11.3,8.6,1.1,1.3,9.6,19.5,5.3,0
2015,Hassan Whiteside,C,25,MIA,26.2,0.619,25.4,1,1.2,9.2,11.3,21.1,5.3,4.1
2015,Nicolas Batum,SF,26,POR,13.1,0.516,9.4,20.5,1.7,1.2,17,14.6,5.2,2.1
2015,Andrew Bogut,C,30,GSW,15.8,0.565,18.5,15.4,1.2,5.3,22.1,13.2,5.2,2.4
2015,Jeff Green,SF,28,TOT,14.4,0.534,7.5,8.8,1.1,1.1,9,21.9,5.2,-0.2
2015,Andre Iguodala,SF,31,GSW,12.3,0.553,6.7,14.6,2.1,0.9,13.9,13.3,5.1,0.9
2015,Amir Johnson,PF,27,TOR,15.4,0.603,13.3,9.4,1.1,2.4,16,15.7,5.1,-0.1
